instance_id,family,split,representation,random_rep_seed,design_id,budget_mode,budget_key,p,compiled_2q_budget,compiled_2q_gates_per_layer,actual_2q_gates,topology_id,transpiler_seed,optimizer,optimizer_seed,restart_id,optimizer_evaluations,optimized_parameters_sha256,optimized_parameters_json,shots,circuit_seed,measurement_seed,noise_model_id,noise_level,one_qubit_depolarizing_probability,two_qubit_depolarizing_probability,symmetric_readout_probability,original_objective_mean,original_objective_best,optimum_hit_rate,encoded_energy_mean,auxiliary_inconsistency_rate,paired_degradation_vs_noiseless,simulation_runtime_sec,objective_scoring,auxiliary_scoring_rule,status,failure_kind,failure_message,config_hash,noise_manifest_hash,protocol_config_hash,e3_validation_summary_hash,e5_validation_summary_hash,code_commit
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082731,0,60,5f784144ce967b4a4a9625d8a35fcca5884eeddba8d5fa61e2158ddd850822b6,"[-1.8402559292393805,-0.7676111103287765]",4096,2026082741,2026082751,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_low,0.001,0.01,0.01,0.01416015625,-8.0,0.02490234375,57.138671875,0.969970703125,0.11181640625,0.47237000000313856,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082731,0,60,5f784144ce967b4a4a9625d8a35fcca5884eeddba8d5fa61e2158ddd850822b6,"[-1.8402559292393805,-0.7676111103287765]",4096,2026082741,2026082751,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_high,0.003,0.03,0.03,-0.005859375,-8.0,0.030029296875,56.531982421875,0.965087890625,0.091796875,0.496881700004451,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082732,1,60,45be80d9ef31d064914e34d255d9bbb9f59f9ca741bd832ffc7469a72e8d9eb7,"[3.134564668882759,1.2190982080551094]",4096,2026082742,2026082752,aer_local_depolarizing_and_symmetric_readout_grid_v1,noiseless,0.0,0.0,0.0,-0.6982421875,-8.0,0.060302734375,54.00537109375,0.96337890625,0.0,0.037242299993522465,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082732,1,60,45be80d9ef31d064914e34d255d9bbb9f59f9ca741bd832ffc7469a72e8d9eb7,"[3.134564668882759,1.2190982080551094]",4096,2026082742,2026082752,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_low,0.001,0.01,0.01,-0.35107421875,-8.0,0.041015625,54.95361328125,0.96826171875,0.34716796875,0.4980755999858957,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082732,1,60,45be80d9ef31d064914e34d255d9bbb9f59f9ca741bd832ffc7469a72e8d9eb7,"[3.134564668882759,1.2190982080551094]",4096,2026082742,2026082752,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_high,0.003,0.03,0.03,-0.0927734375,-8.0,0.031005859375,54.957275390625,0.96630859375,0.60546875,0.5027660999912769,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082733,2,60,49d2a80131ce74df447d73ead684dbe397f9e3d9abdcdc3dc9eeadbfb59cd0cb,"[-1.6214549042615385,2.8963830279651273]",4096,2026082743,2026082753,aer_local_depolarizing_and_symmetric_readout_grid_v1,noiseless,0.0,0.0,0.0,-0.203125,-8.0,0.03369140625,68.342041015625,0.992431640625,0.0,0.04838170000584796,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082733,2,60,49d2a80131ce74df447d73ead684dbe397f9e3d9abdcdc3dc9eeadbfb59cd0cb,"[-1.6214549042615385,2.8963830279651273]",4096,2026082743,2026082753,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_low,0.001,0.01,0.01,-0.17041015625,-8.0,0.039306640625,66.1552734375,0.9873046875,0.03271484375,0.7971015000075568,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,fully_quadratized,,design_4b51d6919b57db1b6090,equal_compiled_two_qubit_gates,equal_2q_budget_256,1,256,114,116,device_sparse_v1,2026082724,COBYLA,2026082733,2,60,49d2a80131ce74df447d73ead684dbe397f9e3d9abdcdc3dc9eeadbfb59cd0cb,"[-1.6214549042615385,2.8963830279651273]",4096,2026082743,2026082753,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_high,0.003,0.03,0.03,-0.0888671875,-8.0,0.029541015625,61.8662109375,0.981201171875,0.1142578125,0.8718453999899793,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,selective,,design_e8e67f77c7df82f43ac7,equal_compiled_two_qubit_gates,equal_2q_budget_256,3,256,71,223,device_sparse_v1,2026082722,COBYLA,2026082731,0,60,c347972ea0011d36186fcc58c6344675eeff3da982624c75034520d9ca5831e9,"[1.1833896229221947,4.548871350049659,5.817947117809229,1.5658951367552658,2.971872587029681,0.20280018132164299]",4096,2026082741,2026082751,aer_local_depolarizing_and_symmetric_readout_grid_v1,noiseless,0.0,0.0,0.0,-4.166015625,-8.0,0.189697265625,-4.166015625,0.0,0.0,0.038400899997213855,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,selective,,design_e8e67f77c7df82f43ac7,equal_compiled_two_qubit_gates,equal_2q_budget_256,3,256,71,223,device_sparse_v1,2026082722,COBYLA,2026082731,0,60,c347972ea0011d36186fcc58c6344675eeff3da982624c75034520d9ca5831e9,"[1.1833896229221947,4.548871350049659,5.817947117809229,1.5658951367552658,2.971872587029681,0.20280018132164299]",4096,2026082741,2026082751,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_low,0.001,0.01,0.01,-0.6337890625,-8.0,0.052734375,-0.6337890625,0.0,3.5322265625,0.09031430000322871,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
inst_023cdc8fe68bc010af3e4b8267ac107052b34378aa9702e637d696f06b410084,cubic_spin_glass,train,selective,,design_e8e67f77c7df82f43ac7,equal_compiled_two_qubit_gates,equal_2q_budget_256,3,256,71,223,device_sparse_v1,2026082722,COBYLA,2026082731,0,60,c347972ea0011d36186fcc58c6344675eeff3da982624c75034520d9ca5831e9,"[1.1833896229221947,4.548871350049659,5.817947117809229,1.5658951367552658,2.971872587029681,0.20280018132164299]",4096,2026082741,2026082751,aer_local_depolarizing_and_symmetric_readout_grid_v1,realistic_high,0.003,0.03,0.03,-0.03466796875,-8.0,0.03173828125,-0.03466796875,0.0,4.13134765625,0.09357659998931922,original_family_objective_after_discarding_auxiliaries,discard_for_primary_score_and_report_inconsistency_diagnostic,pass,,,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,00d4cecae5846606ad34f7f1db6400bc2a595754cd9d3a5811685317cab0d316,a0b3c7bac2f0c3307f408dbbc9a49737f1f0fb09b8610f13c05b44c0c8e8455d,e8de42322f6017fde40aba5710fcf005635adede
